-0,3911076;0;0;0,9203449;
-0,1727696;-0,1727696;0,6856754;0,6856754;
-0,7947848;0;0;0,6068913;
-0,3710912;0;0;-0,9285964;
0,4979654;-0,4979654;-0,5020264;0,5020264;
-0,6579828;-0,6579828;0,2589568;0,2589568;
-0,3911076;0;0;0,9203449;
-0,172782;-0,172782;0,6856722;0,6856722;
-0,7947921;0;0;0,6068818;
-0,3710803;0;0;-0,9286007;
0,4979654;-0,4979654;-0,5020264;0,5020264;
-0,6579828;-0,6579828;0,2589568;0,2589568;
-0,3911187;0;0;0,9203402;
-0,1727779;-0,1727779;0,6856732;0,6856732;
-0,7947921;0;0;0,6068818;
-0,3710691;0;0;-0,9286053;
0,4979685;-0,4979685;-0,5020233;0,5020233;
-0,6579813;-0,6579813;0,2589606;0,2589606;
-0,3911242;0;0;0,9203379;
-0,172782;-0,172782;0,6856722;0,6856722;
-0,7947957;0;0;0,6068771;
-0,3710968;0;0;-0,9285943;
0,4979685;-0,4979685;-0,5020233;0,5020233;
-0,6579844;-0,6579844;0,2589528;0,2589528;
-0,3911242;0;0;0,9203379;
-0,1727738;-0,1727738;0,6856743;0,6856743;
-0,7947884;0;0;0,6068866;
-0,3710803;0;0;-0,9286007;
0,4979685;-0,4979685;-0,5020233;0,5020233;
-0,657986;-0,657986;0,2589488;0,2589488;
-0,3911132;0;0;0,9203426;
-0,172782;-0,172782;0,6856722;0,6856722;
-0,7947813;0;0;0,606896;
-0,3710912;0;0;-0,9285964;
0,4979594;-0,4979594;-0,5020323;0,5020323;
-0,6579828;-0,6579828;0,2589568;0,2589568;
-0,3911021;0;0;0,9203473;
-0,172782;-0,172782;0,6856722;0,6856722;
-0,7948067;0;0;0,6068627;
-0,3711248;0;0;-0,928583;
0,4979594;-0,4979594;-0,5020323;0,5020323;
-0,657986;-0,657986;0,2589488;0,2589488;
-0,3911297;0;0;0,9203356;
-0,1727983;-0,1727983;0,6856681;0,6856681;
-0,7948031;0;0;0,6068674;
-0,3711693;0;0;-0,9285653;
0,4979563;-0,4979563;-0,5020354;0,5020354;
-0,6579798;-0,6579798;0,2589646;0,2589646;
-0,3911187;0;0;0,9203402;
-0,1728189;-0,1728189;0,6856629;0,6856629;
-0,7948139;0;0;0,6068532;
-0,3712416;0;0;-0,9285364;
0,4979654;-0,4979654;-0,5020264;0,5020264;
-0,6579828;-0,6579828;0,2589568;0,2589568;
-0,3911242;0;0;0,9203379;
-0,1729216;-0,1729216;0,6856371;0,6856371;
-0,7948395;0;0;0,6068197;
-0,3714196;0;0;-0,9284651;
0,4979625;-0,4979625;-0,5020293;0,5020293;
-0,6579828;-0,6579828;0,2589568;0,2589568;
-0,3911132;0;0;0,9203426;
-0,172971;-0,172971;0,6856246;0,6856246;
-0,794854;0;0;0,6068007;
-0,371453;0;0;-0,9284518;
0,4979654;-0,4979654;-0,5020264;0,5020264;
-0,657986;-0,657986;0,2589488;0,2589488;
-0,3911076;0;0;0,9203449;
-0,173156;-0,173156;0,6855779;0,6855779;
-0,7949303;0;0;0,6067008;
-0,3718092;0;0;-0,9283093;
0,4979685;-0,4979685;-0,5020233;0,5020233;
-0,6579798;-0,6579798;0,2589646;0,2589646;
-0,3911242;0;0;0,9203379;
-0,1734188;-0,1734188;0,6855115;0,6855115;
-0,795032;0;0;0,6065674;
-0,3723265;0;0;-0,9281018;
0,4979654;-0,4979654;-0,5020264;0,5020264;
-0,657986;-0,657986;0,2589488;0,2589488;
-0,3911132;0;0;0,9203426;
-0,1735669;-0,1735669;0,685474;0,685474;
-0,7950867;0;0;0,6064957;
-0,3725711;0;0;-0,9280036;
0,4979685;-0,4979685;-0,5020233;0,5020233;
-0,6579813;-0,6579813;0,2589606;0,2589606;
-0,3910801;0;0;0,9203566;
-0,1737065;-0,1737065;0,6854386;0,6854386;
-0,7951303;0;0;0,6064387;
-0,3728605;0;0;-0,9278874;
0,4979685;-0,4979685;-0,5020233;0,5020233;
-0,6579798;-0,6579798;0,2589646;0,2589646;
-0,3910911;0;0;0,920352;
-0,1740269;-0,1740269;0,6853573;0,6853573;
-0,7952428;0;0;0,6062911;
-0,3734612;0;0;-0,9276458;
0,4979985;-0,4979985;-0,5019936;0,5019936;
-0,6579828;-0,6579828;0,2589568;0,2589568;
-0,3910746;0;0;0,920359;
-0,1747087;-0,1747087;0,6851838;0,6851838;
-0,7954682;0;0;0,6059954;
-0,3746842;0;0;-0,9271526;
0,4979895;-0,4979895;-0,5020025;0,5020025;
-0,657986;-0,657986;0,2589488;0,2589488;
-0,391058;0;0;0,920366;
-0,1753124;-0,1753124;0,6850296;0,6850296;
-0,7956496;0;0;0,6057572;
-0,3757564;0;0;-0,9267185;
0,4979985;-0,4979985;-0,5019936;0,5019936;
-0,6579798;-0,6579798;0,2589646;0,2589646;
-0,391025;0;0;0,9203801;
-0,1762937;-0,1762937;0,6847777;0,6847777;
-0,7959508;0;0;0,6053613;
-0,3774833;0;0;-0,9260164;
0,4980076;-0,4980076;-0,5019846;0,5019846;
-0,6579813;-0,6579813;0,2589606;0,2589606;
-0,3909919;0;0;0,9203941;
-0,1769749;-0,1769749;0,684602;0,684602;
-0,7961613;0;0;0,6050844;
-0,3787153;0;0;-0,9255133;
0,4980316;-0,4980316;-0,5019607;0,5019607;
-0,6579844;-0,6579844;0,2589528;0,2589528;
-0,3910029;0;0;0,9203895;
-0,1776848;-0,1776848;0,6844181;0,6844181;
-0,7963716;0;0;0,6048077;
-0,3800683;0;0;-0,9249584;
0,4980286;-0,4980286;-0,5019637;0,5019637;
-0,6579813;-0,6579813;0,2589606;0,2589606;
-0,3909588;0;0;0,9204082;
-0,1788126;-0,1788126;0,6841244;0,6841244;
-0,7967085;0;0;0,6043638;
-0,382141;0;0;-0,9241041;
0,4980527;-0,4980527;-0,5019398;0,5019398;
-0,6579705;-0,6579705;0,2589881;0,2589881;
-0,3909422;0;0;0,9204152;
-0,1800467;-0,1800467;0,6838006;0,6838006;
-0,7970524;0;0;0,6039101;
-0,3843667;0;0;-0,9231806;
0,4980587;-0,4980587;-0,5019339;0,5019339;
-0,6579612;-0,6579612;0,2590118;0,2590118;
-0,3909036;0;0;0,9204316;
-0,1804688;-0,1804688;0,6836893;0,6836893;
-0,7971538;0;0;0,6037763;
-0,3851411;0;0;-0,9228578;
0,4980646;-0,4980646;-0,501928;0,501928;
-0,6579643;-0,6579643;0,2590039;0,2590039;
-0,3908705;0;0;0,9204457;
-0,1818168;-0,1818168;0,683332;0,683332;
-0,7975371;0;0;0,6032699;
-0,387524;0;0;-0,9218597;
0,4980917;-0,4980917;-0,5019011;0,5019011;
-0,6579565;-0,6579565;0,2590237;0,2590237;
-0,390854;0;0;0,9204527;
-0,1832579;-0,1832579;0,682947;0,682947;
-0,7979167;0;0;0,6027678;
-0,3900312;0;0;-0,9208017;
0,4981098;-0,4981098;-0,501883;0,501883;
-0,6579612;-0,6579612;0,2590118;0,2590118;
-0,3908099;0;0;0,9204714;
-0,1837533;-0,1837533;0,6828138;0,6828138;
-0,798043;0;0;0,6026005;
-0,3909197;0;0;-0,9204248;
0,4981279;-0,4981279;-0,5018651;0,5018651;
